"Network ID","Event Id","Created Local Date Time","No Injuries","Injury Type"
"WC",140756,"Sep 27 2018  1:29PM           ",0,"None"
"WC",140757,"Sep 27 2018  1:38PM           ",0,"None"
"WC",140759,"Sep 27 2018  1:54PM           ",2,"Light"
"WC",140760,"Sep 27 2018  2:13PM           ",0,"None"
"WC",140761,"Sep 27 2018  2:16PM           ",0,"None"
"WC",140763,"Sep 27 2018  2:33PM           ",0,"None"
"WC",140764,"Sep 27 2018  2:42PM           ",0,"None"
"WC",140766,"Sep 27 2018  3:05PM           ",0,"None"
"WC",140767,"Sep 27 2018  2:52PM           ",0,"None"
"WC",140768,"Sep 27 2018  3:10PM           ",0,"None"
"WC",140769,"Sep 27 2018  3:21PM           ",0,"None"
"WC",140770,"Sep 27 2018  3:27PM           ",0,"None"
"WC",140772,"Sep 27 2018  3:50PM           ",0,"None"
"WC",140773,"Sep 27 2018  3:51PM           ",0,"None"
"WC",140774,"Sep 27 2018  3:57PM           ",0,"None"
"WC",140776,"Sep 27 2018  4:15PM           ",0,"None"
"WC",140777,"Sep 27 2018  4:16PM           ",0,"None"
"WC",140778,"Sep 27 2018  4:22PM           ",0,"None"
"WC",140779,"Sep 27 2018  4:30PM           ",0,"None"
"WC",140780,"Sep 27 2018  4:29PM           ",0,"None"
"WC",140781,"Sep 27 2018  4:36PM           ",0,"None"
"WC",140782,"Sep 27 2018  4:44PM           ",0,"None"
"WC",140784,"Sep 27 2018  5:10PM           ",0,"None"
"WC",140785,"Sep 27 2018  5:23PM           ",0,"None"
"WC",140786,"Sep 27 2018  5:40PM           ",0,"None"
"WC",140787,"Sep 27 2018  6:01PM           ",0,"None"
"WC",140788,"Sep 27 2018  6:09PM           ",0,"None"
"WC",140789,"Sep 27 2018  6:27PM           ",0,"None"
"WC",140791,"Sep 27 2018  6:43PM           ",0,"None"
"WC",140793,"Sep 27 2018  7:16PM           ",0,"None"
"WC",140794,"Sep 27 2018  7:39PM           ",0,"None"
"WC",140795,"Sep 27 2018  7:51PM           ",0,"None"
"WC",140796,"Sep 27 2018  8:18PM           ",0,"None"
"WC",140797,"Sep 27 2018  8:19PM           ",0,"None"
"WC",140799,"Sep 27 2018  8:54PM           ",0,"None"
"WC",140800,"Sep 27 2018  9:25PM           ",0,"None"
"WC",140802,"Sep 27 2018 11:03PM           ",0,"None"
"WC",140803,"Sep 27 2018 11:43PM           ",0,"None"
"WC",140806,"Sep 28 2018  3:58AM           ",0,"None"
"WC",140808,"Sep 28 2018  5:16AM           ",0,"None"
"WC",140809,"Sep 28 2018  5:29AM           ",0,"None"
"WC",140810,"Sep 28 2018  5:36AM           ",0,"None"
"WC",140812,"Sep 28 2018  5:42AM           ",0,"None"
"WC",140813,"Sep 28 2018  6:20AM           ",0,"None"
"WC",140815,"Sep 28 2018  6:30AM           ",0,"None"
"WC",140816,"Sep 28 2018  6:34AM           ",0,"None"
"WC",140817,"Sep 28 2018  6:51AM           ",0,"None"
"WC",140818,"Sep 28 2018  6:52AM           ",0,"None"
"WC",140819,"Sep 28 2018  6:54AM           ",0,"None"
"WC",140820,"Sep 28 2018  6:59AM           ",0,"None"
"WC",140821,"Sep 28 2018  7:01AM           ",0,"None"
"WC",140822,"Sep 28 2018  7:19AM           ",0,"None"
"WC",140823,"Sep 28 2018  7:25AM           ",0,"None"
"WC",140824,"Sep 28 2018  7:35AM           ",0,"None"
"WC",140825,"Sep 28 2018  7:36AM           ",0,"None"
"WC",140826,"Sep 28 2018  7:37AM           ",0,"None"
"WC",140827,"Sep 28 2018  7:45AM           ",0,"None"
"WC",140828,"Sep 28 2018  7:48AM           ",0,"None"
"WC",140829,"Sep 28 2018  7:50AM           ",0,"None"
"WC",140832,"Sep 28 2018  8:03AM           ",0,"None"
"WC",140833,"Sep 28 2018  8:06AM           ",0,"None"
"WC",140834,"Sep 28 2018  8:12AM           ",0,"None"
"WC",140837,"Sep 28 2018  8:32AM           ",0,"None"
"WC",140838,"Sep 28 2018  8:39AM           ",0,"None"
"WC",140839,"Sep 28 2018  8:42AM           ",0,"None"
"WC",140840,"Sep 28 2018  8:43AM           ",0,"None"
"WC",140841,"Sep 28 2018  8:45AM           ",0,"None"
"WC",140842,"Sep 28 2018  8:47AM           ",0,"None"
"WC",140843,"Sep 28 2018  8:54AM           ",0,"None"
"WC",140844,"Sep 28 2018  8:54AM           ",0,"None"
"WC",140845,"Sep 28 2018  8:57AM           ",1,"Severe"
"WC",140846,"Sep 28 2018  8:53AM           ",0,"None"
"WC",140848,"Sep 28 2018  9:25AM           ",0,"None"
"WC",140850,"Sep 28 2018  9:33AM           ",0,"None"
"WC",140851,"Sep 28 2018  9:40AM           ",0,"None"
"WC",140852,"Sep 28 2018 10:07AM           ",0,"None"
"WC",140853,"Sep 28 2018 10:08AM           ",0,"None"
"WC",140855,"Sep 28 2018 10:17AM           ",0,"None"
"WC",140856,"Sep 28 2018 10:32AM           ",0,"None"
"WC",140860,"Sep 28 2018 10:46AM           ",0,"None"
"WC",140861,"Sep 28 2018 10:48AM           ",0,"None"
"WC",140864,"Sep 28 2018 11:11AM           ",0,"None"
"WC",140865,"Sep 28 2018 11:17AM           ",0,"None"
"WC",140866,"Sep 28 2018 11:28AM           ",0,"None"
"WC",140867,"Sep 28 2018 11:32AM           ",0,"None"
"WC",140868,"Sep 28 2018 11:39AM           ",0,"None"
"WC",140869,"Sep 28 2018 11:46AM           ",0,"None"
"WC",140872,"Sep 28 2018 12:10PM           ",0,"None"
"WC",140873,"Sep 28 2018 12:26PM           ",0,"None"
"WC",140874,"Sep 28 2018 12:28PM           ",0,"None"
"WC",140875,"Sep 28 2018 12:45PM           ",0,"None"
"WC",140877,"Sep 28 2018  1:15PM           ",0,"None"
"WC",140878,"Sep 28 2018  1:16PM           ",0,"None"
"WC",140880,"Sep 28 2018  1:21PM           ",0,"None"
"WC",140881,"Sep 28 2018  1:22PM           ",0,"None"
"WC",140884,"Sep 28 2018  1:26PM           ",0,"None"
"WC",140885,"Sep 28 2018  1:31PM           ",0,"None"
"WC",140886,"Sep 28 2018  1:32PM           ",0,"None"
"WC",140887,"Sep 28 2018  1:33PM           ",0,"None"
"WC",140888,"Sep 28 2018  1:37PM           ",0,"None"
"WC",140889,"Sep 28 2018  1:39PM           ",0,"None"
"WC",140890,"Sep 28 2018  1:42PM           ",0,"None"
"WC",140891,"Sep 28 2018  1:41PM           ",0,"None"
"WC",140892,"Sep 28 2018  1:42PM           ",0,"None"
"WC",140893,"Sep 28 2018  1:48PM           ",1,"Severe"
"WC",140894,"Sep 28 2018  1:54PM           ",0,"None"
"WC",140895,"Sep 28 2018  1:58PM           ",0,"None"
"WC",140896,"Sep 28 2018  1:56PM           ",0,"None"
"WC",140898,"Sep 28 2018  2:02PM           ",0,"None"
"WC",140900,"Sep 28 2018  2:22PM           ",0,"None"
"WC",140901,"Sep 28 2018  2:23PM           ",0,"None"
"WC",140902,"Sep 28 2018  2:26PM           ",0,"None"
"WC",140904,"Sep 28 2018  2:34PM           ",0,"None"
"WC",140905,"Sep 28 2018  2:37PM           ",0,"None"
"WC",140906,"Sep 28 2018  2:40PM           ",0,"None"
"WC",140909,"Sep 28 2018  2:52PM           ",0,"None"
"WC",140910,"Sep 28 2018  2:53PM           ",0,"None"
"WC",140912,"Sep 28 2018  2:55PM           ",0,"None"
"WC",140913,"Sep 28 2018  3:05PM           ",0,"None"
"WC",140915,"Sep 28 2018  3:10PM           ",0,"None"
"WC",140917,"Sep 28 2018  3:26PM           ",0,"None"
"WC",140918,"Sep 28 2018  3:28PM           ",0,"None"
"WC",140919,"Sep 28 2018  3:30PM           ",0,"None"
"WC",140920,"Sep 28 2018  3:34PM           ",0,"None"
"WC",140921,"Sep 28 2018  3:37PM           ",0,"None"
"WC",140924,"Sep 28 2018  3:37PM           ",0,"None"
"WC",140925,"Sep 28 2018  3:42PM           ",0,"None"
"WC",140926,"Sep 28 2018  3:46PM           ",1,"Fatality"
"WC",140927,"Sep 28 2018  3:55PM           ",0,"None"
"WC",140929,"Sep 28 2018  4:00PM           ",0,"None"
"WC",140930,"Sep 28 2018  4:01PM           ",0,"None"
"WC",140931,"Sep 28 2018  4:05PM           ",0,"None"
"WC",140933,"Sep 28 2018  4:12PM           ",0,"None"
"WC",140934,"Sep 28 2018  4:13PM           ",0,"None"
"WC",140935,"Sep 28 2018  4:13PM           ",0,"None"
"WC",140936,"Sep 28 2018  4:20PM           ",0,"None"
"WC",140937,"Sep 28 2018  4:25PM           ",1,"Severe"
"WC",140938,"Sep 28 2018  4:48PM           ",0,"None"
"WC",140939,"Sep 28 2018  5:02PM           ",0,"None"
"WC",140941,"Sep 28 2018  5:52PM           ",0,"None"
"WC",140942,"Sep 28 2018  5:54PM           ",0,"None"
"WC",140943,"Sep 28 2018  6:11PM           ",0,"None"
"WC",140944,"Sep 28 2018  6:22PM           ",0,"None"
"WC",140945,"Sep 28 2018  6:39PM           ",0,"None"
"WC",140946,"Sep 28 2018  6:50PM           ",0,"None"
"WC",140947,"Sep 28 2018  7:11PM           ",0,"None"
"WC",140948,"Sep 28 2018  7:15PM           ",0,"None"
"WC",140949,"Sep 28 2018  7:34PM           ",0,"None"
"WC",140953,"Sep 28 2018  8:06PM           ",0,"None"
"WC",140955,"Sep 28 2018  8:27PM           ",0,"None"
"WC",140957,"Sep 28 2018  9:15PM           ",0,"None"
"WC",140958,"Sep 28 2018  9:28PM           ",0,"None"
"WC",140959,"Sep 28 2018  9:54PM           ",0,"None"
"WC",140960,"Sep 28 2018 10:09PM           ",0,"None"
"WC",140962,"Sep 28 2018 10:48PM           ",0,"None"
"WC",140963,"Sep 28 2018 11:19PM           ",0,"None"
"WC",140964,"Sep 29 2018 12:51AM           ",0,"None"
"WC",140965,"Sep 29 2018  1:27AM           ",0,"None"
"WC",140966,"Sep 29 2018  2:55AM           ",0,"None"
"WC",140969,"Sep 29 2018  5:49AM           ",0,"None"
"WC",140970,"Sep 29 2018  6:02AM           ",0,"None"
"WC",140971,"Sep 29 2018  6:16AM           ",0,"None"
"WC",140972,"Sep 29 2018  6:24AM           ",0,"None"
"WC",140973,"Sep 29 2018  6:52AM           ",0,"None"
"WC",140974,"Sep 29 2018  7:15AM           ",0,"None"
"WC",140975,"Sep 29 2018  7:24AM           ",0,"None"
"WC",140977,"Sep 29 2018  7:47AM           ",0,"None"
"WC",140978,"Sep 29 2018  7:52AM           ",0,"None"
"WC",140979,"Sep 29 2018  8:00AM           ",0,"None"
"WC",140980,"Sep 29 2018  8:05AM           ",0,"None"
"WC",140981,"Sep 29 2018  8:22AM           ",0,"None"
"WC",140982,"Sep 29 2018  8:30AM           ",0,"None"
"WC",140983,"Sep 29 2018  8:30AM           ",0,"None"
"WC",140984,"Sep 29 2018  8:52AM           ",0,"None"
"WC",140985,"Sep 29 2018  9:46AM           ",0,"None"
"WC",140986,"Sep 29 2018 10:46AM           ",0,"None"
"WC",140987,"Sep 29 2018 10:53AM           ",0,"None"
"WC",140988,"Sep 29 2018 10:55AM           ",0,"None"
"WC",140989,"Sep 29 2018 11:17AM           ",0,"None"
"WC",140991,"Sep 29 2018  1:15PM           ",0,"None"
"WC",140993,"Sep 29 2018  1:22PM           ",0,"None"
"WC",140996,"Sep 29 2018  1:43PM           ",0,"None"
"WC",140998,"Sep 29 2018  1:51PM           ",0,"None"
"WC",140999,"Sep 29 2018  2:07PM           ",0,"None"
"WC",141001,"Sep 29 2018  2:12PM           ",0,"None"
"WC",141002,"Sep 29 2018  2:28PM           ",0,"None"
"WC",141003,"Sep 29 2018  2:34PM           ",1,"Light"
"WC",141004,"Sep 29 2018  2:56PM           ",1,"Light"
"WC",141004,"Sep 29 2018  2:56PM           ",1,"Severe"
"WC",141005,"Sep 29 2018  3:21PM           ",0,"None"
"WC",141006,"Sep 29 2018  3:24PM           ",1,"Light"
"WC",141007,"Sep 29 2018  4:20PM           ",0,"None"
"WC",141008,"Sep 29 2018  4:31PM           ",0,"None"
"WC",141009,"Sep 29 2018  4:34PM           ",0,"None"
"WC",141010,"Sep 29 2018  5:24PM           ",0,"None"
"WC",141011,"Sep 29 2018  5:27PM           ",0,"None"
"WC",141012,"Sep 29 2018  5:33PM           ",0,"None"
"WC",141013,"Sep 29 2018  5:57PM           ",0,"None"
"WC",141014,"Sep 29 2018  6:09PM           ",0,"None"
"WC",141015,"Sep 29 2018  6:25PM           ",0,"None"
"WC",141016,"Sep 29 2018  7:02PM           ",0,"None"
"WC",141017,"Sep 29 2018  7:07PM           ",0,"None"
"WC",141018,"Sep 29 2018  7:00PM           ",0,"None"
"WC",141019,"Sep 29 2018  7:30PM           ",0,"None"
"WC",141020,"Sep 29 2018  8:21PM           ",0,"None"
"WC",141021,"Sep 29 2018  9:12PM           ",0,"None"
"WC",141023,"Sep 29 2018 10:18PM           ",0,"None"
"WC",141024,"Sep 29 2018 10:37PM           ",0,"None"
"WC",141026,"Sep 29 2018 11:02PM           ",0,"None"
"WC",141027,"Sep 29 2018 11:19PM           ",0,"None"
"WC",141028,"Sep 29 2018 11:42PM           ",0,"None"
"WC",141029,"Sep 29 2018 11:56PM           ",0,"None"
"WC",141030,"Sep 30 2018 12:20AM           ",0,"None"
"WC",141031,"Sep 30 2018 12:15AM           ",0,"None"
"WC",141032,"Sep 30 2018  2:01AM           ",0,"None"
"WC",141033,"Sep 30 2018  2:26AM           ",1,"Light"
"WC",141035,"Sep 30 2018  3:46AM           ",0,"None"
"WC",141036,"Sep 30 2018  4:12AM           ",0,"None"
"WC",141037,"Sep 30 2018  4:22AM           ",0,"None"
"WC",141038,"Sep 30 2018  4:58AM           ",0,"None"
"WC",141039,"Sep 30 2018  5:22AM           ",1,"Fatality"
"WC",141040,"Sep 30 2018  5:43AM           ",0,"None"
"WC",141041,"Sep 30 2018  6:17AM           ",0,"None"
"WC",141042,"Sep 30 2018  6:23AM           ",0,"None"
"WC",141044,"Sep 30 2018  7:07AM           ",0,"None"
"WC",141045,"Sep 30 2018  7:48AM           ",0,"None"
"WC",141046,"Sep 30 2018  8:17AM           ",0,"None"
"WC",141047,"Sep 30 2018  8:56AM           ",0,"None"
"WC",141048,"Sep 30 2018  9:07AM           ",0,"None"
"WC",141049,"Sep 30 2018  9:09AM           ",0,"None"
"WC",141050,"Sep 30 2018  9:17AM           ",0,"None"
"WC",141051,"Sep 30 2018 10:08AM           ",0,"None"
"WC",141052,"Sep 30 2018 10:18AM           ",0,"None"
"WC",141053,"Sep 30 2018 10:37AM           ",0,"None"
"WC",141054,"Sep 30 2018 10:38AM           ",0,"None"
"WC",141056,"Sep 30 2018 11:30AM           ",0,"None"
"WC",141057,"Sep 30 2018 11:30AM           ",0,"None"
"WC",141059,"Sep 30 2018 12:09PM           ",0,"None"
"WC",141060,"Sep 30 2018 12:09PM           ",0,"None"
"WC",141062,"Sep 30 2018 12:50PM           ",0,"None"
"WC",141063,"Sep 30 2018  1:14PM           ",0,"None"
"WC",141064,"Sep 30 2018  1:15PM           ",0,"None"
"WC",141065,"Sep 30 2018  1:21PM           ",0,"None"
"WC",141066,"Sep 30 2018  1:46PM           ",1,"Light"
"WC",141067,"Sep 30 2018  2:01PM           ",0,"None"
"WC",141068,"Sep 30 2018  2:14PM           ",0,"None"
"WC",141070,"Sep 30 2018  2:54PM           ",0,"None"
"WC",141071,"Sep 30 2018  3:15PM           ",0,"None"
"WC",141073,"Sep 30 2018  3:52PM           ",0,"None"
"WC",141075,"Sep 30 2018  4:15PM           ",0,"None"
"WC",141076,"Sep 30 2018  4:22PM           ",1,"Light"
"WC",141078,"Sep 30 2018  4:32PM           ",0,"None"
"WC",141079,"Sep 30 2018  4:33PM           ",1,"Light"
"WC",141080,"Sep 30 2018  4:38PM           ",1,"Light"
"WC",141081,"Sep 30 2018  4:46PM           ",0,"None"
"WC",141083,"Sep 30 2018  4:53PM           ",0,"None"
"WC",141084,"Sep 30 2018  5:22PM           ",0,"None"
"WC",141086,"Sep 30 2018  5:47PM           ",0,"None"
"WC",141090,"Sep 30 2018  7:29PM           ",0,"None"
"WC",141091,"Sep 30 2018  8:11PM           ",0,"None"
"WC",141094,"Sep 30 2018 10:44PM           ",0,"None"
"WC",141096,"Sep 30 2018 11:30PM           ",0,"None"
"WC",141097,"Sep 30 2018 11:35PM           ",0,"None"
"WC",141098,"Sep 30 2018 11:47PM           ",0,"None"
"WC",141099,"Oct  1 2018  1:08AM           ",0,"None"
"WC",141100,"Oct  1 2018  5:55AM           ",0,"None"
"WC",141101,"Oct  1 2018  5:56AM           ",0,"None"
"WC",141102,"Oct  1 2018  6:28AM           ",0,"None"
"WC",141103,"Oct  1 2018  6:28AM           ",0,"None"
"WC",141104,"Oct  1 2018  6:33AM           ",0,"None"
"WC",141105,"Oct  1 2018  6:36AM           ",0,"None"
"WC",141106,"Oct  1 2018  6:36AM           ",0,"None"
"WC",141107,"Oct  1 2018  6:40AM           ",0,"None"
"WC",141108,"Oct  1 2018  6:48AM           ",0,"None"
"WC",141109,"Oct  1 2018  6:54AM           ",0,"None"
"WC",141110,"Oct  1 2018  6:58AM           ",0,"None"
"WC",141111,"Oct  1 2018  7:16AM           ",0,"None"
"WC",141112,"Oct  1 2018  7:17AM           ",0,"None"
"WC",141113,"Oct  1 2018  7:32AM           ",0,"None"
"WC",141114,"Oct  1 2018  7:46AM           ",0,"None"
"WC",141115,"Oct  1 2018  7:57AM           ",0,"None"
"WC",141116,"Oct  1 2018  8:04AM           ",0,"None"
"WC",141117,"Oct  1 2018  8:10AM           ",0,"None"
"WC",141118,"Oct  1 2018  8:22AM           ",0,"None"
"WC",141119,"Oct  1 2018  8:24AM           ",0,"None"
"WC",141121,"Oct  1 2018  8:29AM           ",0,"None"
"WC",141122,"Oct  1 2018  8:41AM           ",0,"None"
"WC",141123,"Oct  1 2018  8:43AM           ",0,"None"
"WC",141124,"Oct  1 2018  8:53AM           ",0,"None"
"WC",141126,"Oct  1 2018  8:53AM           ",0,"None"
"WC",141127,"Oct  1 2018  8:57AM           ",0,"None"
"WC",141128,"Oct  1 2018  9:00AM           ",0,"None"
"WC",141129,"Oct  1 2018  9:02AM           ",0,"None"
"WC",141130,"Oct  1 2018  9:13AM           ",0,"None"
"WC",141131,"Oct  1 2018  9:18AM           ",0,"None"
"WC",141132,"Oct  1 2018  9:31AM           ",0,"None"
"WC",141133,"Oct  1 2018  9:36AM           ",0,"None"
"WC",141134,"Oct  1 2018  9:38AM           ",0,"None"
"WC",141135,"Oct  1 2018 10:04AM           ",0,"None"
"WC",141136,"Oct  1 2018 10:14AM           ",0,"None"
"WC",141137,"Oct  1 2018 10:13AM           ",0,"None"
"WC",141138,"Oct  1 2018 10:23AM           ",0,"None"
"WC",141139,"Oct  1 2018 10:29AM           ",0,"None"
"WC",141141,"Oct  1 2018 10:30AM           ",0,"None"
"WC",141142,"Oct  1 2018 10:35AM           ",0,"None"
"WC",141143,"Oct  1 2018 10:41AM           ",0,"None"
"WC",141144,"Oct  1 2018 11:06AM           ",0,"None"
"WC",141146,"Oct  1 2018 11:21AM           ",0,"None"
"WC",141147,"Oct  1 2018 11:39AM           ",0,"None"
"WC",141148,"Oct  1 2018 11:54AM           ",0,"None"
"WC",141149,"Oct  1 2018 12:02PM           ",0,"None"
"WC",141150,"Oct  1 2018  1:15PM           ",0,"None"
"WC",141151,"Oct  1 2018  1:24PM           ",0,"None"
"WC",141153,"Oct  1 2018  1:52PM           ",0,"None"
"WC",141154,"Oct  1 2018  1:54PM           ",0,"None"
"WC",141155,"Oct  1 2018  2:18PM           ",0,"None"
"WC",141156,"Oct  1 2018  2:20PM           ",1,"Fatality"
"WC",141157,"Oct  1 2018  2:36PM           ",0,"None"
"WC",141158,"Oct  1 2018  2:40PM           ",0,"None"
"WC",141159,"Oct  1 2018  2:52PM           ",0,"None"
"WC",141160,"Oct  1 2018  3:14PM           ",0,"None"
"WC",141161,"Oct  1 2018  3:25PM           ",0,"None"
"WC",141162,"Oct  1 2018  3:31PM           ",0,"None"
"WC",141163,"Oct  1 2018  3:37PM           ",0,"None"
"WC",141165,"Oct  1 2018  4:09PM           ",0,"None"
"WC",141166,"Oct  1 2018  4:13PM           ",0,"None"
"WC",141167,"Oct  1 2018  4:21PM           ",0,"None"
"WC",141168,"Oct  1 2018  4:32PM           ",0,"None"
"WC",141170,"Oct  1 2018  4:59PM           ",0,"None"
"WC",141171,"Oct  1 2018  5:05PM           ",0,"None"
"WC",141172,"Oct  1 2018  5:07PM           ",1,"Severe"
"WC",141173,"Oct  1 2018  5:16PM           ",0,"None"
"WC",141174,"Oct  1 2018  5:36PM           ",0,"None"
"WC",141175,"Oct  1 2018  5:37PM           ",0,"None"
"WC",141176,"Oct  1 2018  5:50PM           ",0,"None"
"WC",141177,"Oct  1 2018  6:25PM           ",0,"None"
"WC",141178,"Oct  1 2018  6:56PM           ",0,"None"
"WC",141179,"Oct  1 2018  8:13PM           ",0,"None"
"WC",141180,"Oct  1 2018  8:17PM           ",0,"None"
"WC",141184,"Oct  1 2018 10:15PM           ",0,"None"
"WC",141185,"Oct  1 2018 10:23PM           ",0,"None"
"WC",141187,"Oct  1 2018 10:52PM           ",0,"None"
"WC",141189,"Oct  2 2018 12:07AM           ",0,"None"
"WC",141191,"Oct  2 2018  2:02AM           ",0,"None"
"WC",141192,"Oct  2 2018  3:22AM           ",0,"None"
"WC",141193,"Oct  2 2018  3:52AM           ",0,"None"
"WC",141195,"Oct  2 2018  4:47AM           ",0,"None"
"WC",141197,"Oct  2 2018  5:15AM           ",0,"None"
"WC",141198,"Oct  2 2018  5:26AM           ",0,"None"
"WC",141199,"Oct  2 2018  5:44AM           ",0,"None"
"WC",141200,"Oct  2 2018  5:46AM           ",0,"None"
"WC",141201,"Oct  2 2018  5:50AM           ",0,"None"
"WC",141202,"Oct  2 2018  5:51AM           ",0,"None"
"WC",141203,"Oct  2 2018  5:56AM           ",0,"None"
"WC",141204,"Oct  2 2018  5:59AM           ",0,"None"
"WC",141205,"Oct  2 2018  5:59AM           ",0,"None"
"WC",141206,"Oct  2 2018  6:05AM           ",0,"None"
"WC",141208,"Oct  2 2018  6:16AM           ",0,"None"
"WC",141209,"Oct  2 2018  6:26AM           ",0,"None"
"WC",141210,"Oct  2 2018  6:32AM           ",0,"None"
"WC",141211,"Oct  2 2018  6:33AM           ",0,"None"
"WC",141212,"Oct  2 2018  6:36AM           ",0,"None"
"WC",141213,"Oct  2 2018  6:42AM           ",0,"None"
"WC",141214,"Oct  2 2018  6:54AM           ",0,"None"
"WC",141216,"Oct  2 2018  7:05AM           ",0,"None"
"WC",141217,"Oct  2 2018  7:13AM           ",0,"None"
"WC",141218,"Oct  2 2018  7:15AM           ",0,"None"
"WC",141219,"Oct  2 2018  7:25AM           ",0,"None"
"WC",141220,"Oct  2 2018  7:31AM           ",0,"None"
"WC",141221,"Oct  2 2018  7:34AM           ",0,"None"
"WC",141222,"Oct  2 2018  7:41AM           ",0,"None"
"WC",141223,"Oct  2 2018  7:41AM           ",0,"None"
"WC",141224,"Oct  2 2018  7:49AM           ",1,"Light"
"WC",141225,"Oct  2 2018  7:54AM           ",0,"None"
"WC",141226,"Oct  2 2018  7:57AM           ",0,"None"
"WC",141227,"Oct  2 2018  8:11AM           ",0,"None"
"WC",141228,"Oct  2 2018  8:15AM           ",0,"None"
"WC",141230,"Oct  2 2018  8:30AM           ",0,"None"
"WC",141231,"Oct  2 2018  8:32AM           ",0,"None"
"WC",141232,"Oct  2 2018  8:42AM           ",0,"None"
"WC",141233,"Oct  2 2018  8:42AM           ",0,"None"
"WC",141234,"Oct  2 2018  9:00AM           ",0,"None"
"WC",141235,"Oct  2 2018  9:20AM           ",0,"None"
"WC",141236,"Oct  2 2018  9:55AM           ",0,"None"
"WC",141239,"Oct  2 2018 10:20AM           ",0,"None"
"WC",141240,"Oct  2 2018 10:22AM           ",0,"None"
"WC",141241,"Oct  2 2018 10:49AM           ",0,"None"
"WC",141242,"Oct  2 2018 10:51AM           ",0,"None"
"WC",141243,"Oct  2 2018 11:01AM           ",0,"None"
"WC",141244,"Oct  2 2018 11:10AM           ",0,"None"
"WC",141245,"Oct  2 2018 11:21AM           ",0,"None"
"WC",141246,"Oct  2 2018 11:29AM           ",0,"None"
"WC",141247,"Oct  2 2018 11:44AM           ",0,"None"
"WC",141249,"Oct  2 2018 12:14PM           ",0,"None"
"WC",141250,"Oct  2 2018 12:25PM           ",0,"None"
"WC",141251,"Oct  2 2018  1:12PM           ",0,"None"
"WC",141252,"Oct  2 2018  1:16PM           ",0,"None"
"WC",141253,"Oct  2 2018  1:26PM           ",0,"None"
"WC",141254,"Oct  2 2018  1:53PM           ",0,"None"
"WC",141258,"Oct  2 2018  2:25PM           ",0,"None"
"WC",141260,"Oct  2 2018  2:41PM           ",0,"None"
"WC",141262,"Oct  2 2018  3:08PM           ",0,"None"
"WC",141263,"Oct  2 2018  3:06PM           ",0,"None"
"WC",141264,"Oct  2 2018  3:49PM           ",0,"None"
"WC",141267,"Oct  2 2018  4:16PM           ",0,"None"
"WC",141268,"Oct  2 2018  4:16PM           ",0,"None"
"WC",141270,"Oct  2 2018  4:22PM           ",0,"None"
"WC",141271,"Oct  2 2018  4:38PM           ",0,"None"
"WC",141272,"Oct  2 2018  4:40PM           ",0,"None"
"WC",141273,"Oct  2 2018  4:42PM           ",0,"None"
"WC",141274,"Oct  2 2018  4:56PM           ",0,"None"
"WC",141276,"Oct  2 2018  5:19PM           ",0,"None"
"WC",141277,"Oct  2 2018  5:35PM           ",0,"None"
"WC",141278,"Oct  2 2018  5:41PM           ",0,"None"
"WC",141279,"Oct  2 2018  6:18PM           ",0,"None"
"WC",141280,"Oct  2 2018  6:27PM           ",0,"None"
"WC",141281,"Oct  2 2018  6:45PM           ",0,"None"
"WC",141283,"Oct  2 2018  6:55PM           ",0,"None"
"WC",141284,"Oct  2 2018  6:58PM           ",0,"None"
"WC",141285,"Oct  2 2018  7:13PM           ",0,"None"
"WC",141286,"Oct  2 2018  7:19PM           ",0,"None"
"WC",141287,"Oct  2 2018  7:49PM           ",0,"None"
"WC",141289,"Oct  2 2018  8:02PM           ",0,"None"
"WC",141290,"Oct  2 2018  8:13PM           ",0,"None"
"WC",141291,"Oct  2 2018  8:21PM           ",0,"None"
"WC",141292,"Oct  2 2018  9:03PM           ",0,"None"
"WC",141293,"Oct  2 2018  9:29PM           ",0,"None"
"WC",141294,"Oct  2 2018  9:29PM           ",0,"None"
"WC",141296,"Oct  2 2018  9:55PM           ",0,"None"
"WC",141297,"Oct  2 2018 10:02PM           ",0,"None"
"WC",141298,"Oct  2 2018 10:06PM           ",0,"None"
"WC",141300,"Oct  2 2018 10:39PM           ",0,"None"
"WC",141301,"Oct  2 2018 10:57PM           ",0,"None"
"WC",141302,"Oct  2 2018 10:59PM           ",0,"None"
"WC",141303,"Oct  2 2018 11:13PM           ",0,"None"
"WC",141304,"Oct  2 2018 11:38PM           ",0,"None"
"WC",141305,"Oct  2 2018 11:43PM           ",0,"None"
"WC",141308,"Oct  3 2018  3:37AM           ",0,"None"
"WC",141309,"Oct  3 2018  4:03AM           ",0,"None"
"WC",141310,"Oct  3 2018  4:35AM           ",0,"None"
"WC",141311,"Oct  3 2018  5:26AM           ",0,"None"
"WC",141312,"Oct  3 2018  5:42AM           ",0,"None"
"WC",141314,"Oct  3 2018  5:52AM           ",0,"None"
"WC",141315,"Oct  3 2018  6:06AM           ",0,"None"
"WC",141316,"Oct  3 2018  6:09AM           ",0,"None"
"WC",141317,"Oct  3 2018  6:10AM           ",0,"None"
"WC",141318,"Oct  3 2018  6:14AM           ",0,"None"
"WC",141320,"Oct  3 2018  6:16AM           ",0,"None"
"WC",141322,"Oct  3 2018  6:32AM           ",0,"None"
